,Name,Company,City,Location,Url,JOB_INFO
10,Data Operations Analyst - Workforce Analytics, FIS,Gurgaon,Gurgaon,https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=875758&s=58&guid=00000170cffbc75d8254b52f45231bd0&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_3b173dea&cb=1584037349523&jobListingId=3471191024,"Position Type .Full time - Regular .Type of Hire .Entry Level (No Experience Required) .Education Desired .Bachelor of Computer Science .Travel Percentage .0% .Job Description .At FIS, youll have the opportunity to work on some of the most challenging and relevant issues in financial services and technology. Our talented people empower us, and we believe in being part of a team that is open, collaborative, entrepreneurial, passionate and above all fun. .About the team .The global Workforce Planning and Analytics team focuses on understanding strategic business initiatives and connecting them to talent opportunities. More specifically, were focused on using data to measure how well we attract, develop and retain the right people, in the right places, at the right time. .What you will be doing .The Workforce Planning and Analytics team uses data to measure how successfully we attract, develop, engage and retain our people across a global landscape. As part of the team, you will provide operational and technical support of systems and processes used to maximize a self-service people analytics model and perform ad-hoc analysis as needed. .Proactively manage user security roles for Visier, FIS global people analytics tool including new user setup, quarterly recertification and ongoing maintenance of existing user profiles .Monitor and respond to Visier user email inquiries .Support deployment of key data projects to stakeholders .Create and deploy custom analysis in Visier for broader user groups .Perform recurring and ad-hoc data analysis using Visier, Excel and other tools .Assist in the research, escalation, and resolution of data integrity issues .Meet with internal Visier users and collaborate with broader Workforce Analytics team to capture people data analysis requirements Other related duties assigned as needed .What you bring: .Experience creating, implementing and managing procedures and best practices .Excellent customer service and problem solving .2+yrs of experience in creating dashboards that report progress against key performance indicators .Ability to translate data into actionable insights by converting it to presentation ready visualizations .Experience extracting, inspecting, cleansing, transforming, and modeling relevant data with the goal of discovering useful information, informing conclusions, and supporting decision-making .Extensive/ advanced Excel experience .Exceedingly detail oriented, organized and accurate .Ability to explain complex concepts to non-technical team members .Ability to work under pressure and meet strict deadlines and collaborate across teams to achieve a common goal .Ability to identify areas to improve efficiency in how data is collected and used across teams .Excellent oral and written communication skills .Added bonus (If Any) .Experience with Visier, SQL, PowerBI, (or other data visualization tools) is desired but not required .Knowledge of HR concepts and systems is desired but not required .What we offer you .A multifaceted job with a high degree of responsibility and a broad spectrum of opportunities .A broad range of professional education and personal development possibilities .A competitive salary and benefits. .A variety of career development tools, resources and opportunities .Privacy Statement .FIS is committed to protecting the privacy and security of all personal information that we process in order to provide services to our clients. For specific information on how FIS protects personal information online, please see the Online Privacy Notice. .Sourcing Model .Recruitment at FIS works primarily on a direct sourcing model; a relatively small portion of our hiring is through recruitment agencies. FIS does not accept resumes from recruitment agencies which are not on the preferred supplier list and is not responsible for any related fees for resumes submitted to job postings, our employees, or any other part of our company."
11,Data Analyst, RELX Group,New Delhi,New Delhi,https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=437149&s=58&guid=00000170cffbc75d8254b52f45231bd0&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_c71a5c01&cb=1584037349523&jobListingId=3489356810,"OrgDB Data Analyst .Parity Computing , a unit of RELX/Elsevier, is inviting applications for data analyst positions for its OrgDB product to curate organization metadata and name variants to help produce excellent organization publication profiles. The work involves investigating research organizations and their structure to extract and normalize data, interpreting the metadata policies, deciding the best approach to curate the data, and analyzing the impact of curation on organization publication profiles. We are looking for individuals who can conduct excellent research, work independently, and pay attention to detail. Premium is placed on those individuals who can produce a high-quality content. .Parity’s OrgDB product is the leading authoritative database of the world’s research producing organizations. OrgDB powers STM industry applications for characterizing organizations and accurately attributing their research works. .Required skills .Able to think analytically, use a systematic and logical approach to analyze data, problems and situations., .Familiarity with scientific research, publications, universities and research organizations, .Ability to perform independent research on topics related to the structure of and relationships among universities and research organizations, .Ability to think abstractly and collect and classify entities such as person and organization names, organizational structure, scientific expertise, and related entities, .Ability to interpret policies, follow them consistently, develop positive and negative examples for each policy, and assist in fine tuning policies .Ability to assess the quality, completeness, and other characteristics of the content .Preferred qualifications .Outstanding oral and written communication skills .Skills in working with databases, software tools, and modeling languages such as XML. .Demonstrated ability to meet deadlines .Excellent planning, organizational, and time management skills. .Ability to work under pressure and meet deadlines .Salary is based on qualifications, skills, and experience. Benefits are included. To apply, send a cover letter and resume to jobs@paritycomputing.com .About Parity Computing: .Parity Computing has been providing intelligent automation systems to science, technology and medicine (STM) publishers, academic/industry researchers, and healthcare organizations for almost 20 years. We enable organizations to derive new value and actionable knowledge from both structured and unstructured data, providing insights to address mission critical business challenges and opportunities. Parity achieves industry leading accuracy for applications in large-scale entity disambiguation and profiling, real-time clinical decision support, and predictive modeling for precision medicine. .Elsevier is an equal opportunity employer: .qualified applicants are considered for and treated during employment without regard to race, color, creed, religion, sex, national origin, citizenship status, disability status, protected veteran status, age, marital status, sexual orientation, gender identity, genetic information, or any other characteristic protected by law. If a qualified individual with a disability or disabled veteran needs a reasonable accommodation to use or access our online system, that individual should please contact 1.877.734.1938 or accommodations@relx.com. .Elsevier is a global information analytics business that helps institutions and professionals progress science, advance healthcare and improve performance for the benefit of humanity. We help researchers make new discoveries, collaborate with their colleagues, and give them the knowledge they need to find funding. We help governments and universities evaluate and improve their research strategies. We help doctors save lives, providing insight for physicians to find the right clinical answers, and we support nurses and other healthcare professionals throughout their careers.Elsevier provides digital solutions and tools in the areas of strategic research management, R&D performance, clinical decision support, and professional education; including ScienceDirect, Scopus, SciVal, ClinicalKey and Sherpath. Elsevier publishes over 2,500 digitized journals, including The Lancetand Cell, more than 35,000 e-book titles and many iconic reference works, including Gray?s Anatomy. Elsevier is part of RELX Group, a global provider of information and analytics for professionals and business customers across industries. Elsevier employs over 7,000 people in more than 70 offices worldwide. We are an employer of choice, attracting and developing talented and creative people who thrive in a challenging and fast-paced environment. We offer an excellent compensation and benefits package as well as a real opportunity for career growth in a growing organization."
12,Data Analyst, Eminenture,New Delhi,New Delhi,https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=389273&s=58&guid=00000170cffbc75d8254b52f45231bd0&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_1223cdc3&cb=1584037349524&jobListingId=3495434666,"Job Summary .Data Analyst .Responsibilities and Duties .15 Days on UK Project and remaining 15 days on Eminenture Inhouse Backend Projects .Key Skills .Excellent Verbal and Written Skills Good Command on Excel (Vlookup,Hlookup,Pivot Tables, Conditional Formatting, If Conditioning and other advanced excel tools like VBA, Macros) .Required Experience and Qualifications .0 -1 year .Job Type: Full-time .Salary: ₹12,000.00 to ₹15,000.00 /month .Experience: .work: 1 year (Preferred) .total work: 1 year (Preferred) .Education: .Bachelor's (Preferred) .Benefits: .Paid leaves / Leave encashment .Flexible work hours .Phone / Internet reimbursement .Other .Industry: .Software Development"
13,Junior Data Analyst, GroundTruth,Gurgaon,Gurgaon,https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=890894&s=58&guid=00000170cffbc75d8254b52f45231bd0&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_6f5a2eac&cb=1584037349525&jobListingId=3510585179,"Role: Hiring Junior Data Analyst .Location: Gurgaon, India .GroundTruth is the leading global location platform that leverages data and insights to drive business performance. Using its proprietary Blueprints technology, GroundTruth is able to learn about mobile users and reach them at the right place and right time, ultimately helping companies make smarter marketing decisions, increase sales, and grow their businesses. Since its foundation in 2009, GroundTruth has launched several innovative products and won numerous awards, including Inc. 5000’s Fast Growing Private Companies and Deloitte's Fast 500 Technology companies. Today, we're proud to employ over 400 employees across three continents and serve millions of marketers across 21 countries. Learn more: www.groundtruth.com .This will be an exciting and challenging role that will enable you to work with very large data sets, expose you to cutting edge analysis techniques, work with the latest components in cloud architecture and gain experience in the usage of location data to drive businesses. As an early member you will have significant opportunities for growth within the organization. A successful applicant will be passionate about technology and developing a deep understanding of human behavior in the real world. They would also have excellent communication skills, be able to synthesize and present complex information and be a fast learner. .You will: .• Learn about location-driven marketing and how companies are using location signals to drive their business .• Work closely with marketing, growth strategy and sales teams based out of our offices in USA, UK, Germany .• Develop re-usable tools and templates to quickly create data driven narratives .• Gather requirements, design analyses, identify data sources and define measurement metrics to present insights and recommendations for ready consumption .• Be responsible for managing your work pipeline and creating re-usable analysis and documentation .You have: .• BA/BSc/B.E./BTech degree in Computer Science, Statistics, Mathematics, Economics, Physics or related fields .• 1-2 years of experience in working with data and conducting statistical and/or numerical analysis .• Strong understanding of how data can be stored and accessed in different structures .• Experience with writing computer programs to solve problems .• Strong understanding of data operations such as sub-setting, sorting, merging, aggregating and CRUD operations .• Ability to write SQL code and familiarity with R/Python, Linux shell commands .• Be willing and able to quickly learn about new businesses, database technologies and analysis techniques .• Ability to tell a good story and support it with numbers and visuals .• Strong oral and written communication .• .How you can impress us: .• Experience working with large datasets .• Experience with AWS analytics infrastructure (Redshift, S3, Athena, Boto3) .• Experience building analytics applications leveraging R, Python, Tableau, Looker or other • Experience in geo-spatial analysis with POSTGIS, QGIS .We operate in a fast paced, dynamic environment where everyone on the team is committed to the success and growth of GroundTruth. Our culture is highly entrepreneurial and our success comes from our employees who voice their opinions and ideas to facilitate growth to our bottom line. We reward hard work, support career development, offer comprehensive benefits, and foster a fun and friendly work environment. .We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status"
14,Data Analyst, SocialDoor,Gurgaon,Gurgaon,https://www.glassdoor.com/partner/jobListing.htm?pos=115&ao=437149&s=58&guid=00000170cffbc75d8254b52f45231bd0&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_43169a9a&cb=1584037349526&jobListingId=3200041135,"Requirements .Love problem solving. .Strong quantitative analysis skills-design analyses, interpret results, and communicate findings. .Critical thinking: .distill complex data into few key findings, and identify technical or statistical considerations for more accurate and nuanced conclusions. .Proficiency with statistical methods and practical applications, including experience with exploratory data analysis, inference, and experimental design. .Excellent written and spoken communication skills. .Deep interest in technology and startups. .Track record of learning new skills and putting them to use immediately. .Self-driven and effective in an unstructured environment. .Sense of ownership and pride in your performance and that of the company."
15,Data Analyst, Stigasoft,Gurgaon,Gurgaon,https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=437149&s=58&guid=00000170cffbc75d8254b52f45231bd0&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_13875ebb&cb=1584037349527&jobListingId=3201489971,"We are looking for Data Analyst with good experience in collecting , analysing and curating game data. .Job Description .Candidate who are passionate about online games and have a deep understanding of games on a variety of Platform from PC to mobile. .Responsible for collecting, analysing and organising game and user specific data .Compile , Sort and verify the accuracy of data .Candidate who is interested in games like Counter Strike, League of legend, Dota 2 is highly preferable. .Open to work in rotational shift .No of Position(s) .2 .Experience .0-1years .Industry Type .IT Software - Application Development .Functional Area .Software Services .Education .Graduate .PG Diploma .Location .Gurgaon .Keywords .Data Analyst .Telephone .+91 124 4703906 .Remuneration (p.a) .4Lakhs .Reference .Data Analyst- 20916"
16,Data Analyst, SSPL,New Delhi,New Delhi,https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=437149&s=58&guid=00000170cffbc75d8254b52f45231bd0&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_dc5d6013&cb=1584037349527&jobListingId=3201408372,"Required Skills & Experience .We are looking for a Data Analyst Executive .Eligible Qualifications : .B. Tech, BCA, M.Tech, MCA .Experience : .3-5 years, fresher’s can also be considered .Location of Job : .Gurgaon/Connaught Place, New Delhi .Technicals Skills .Following technical skills are pre-requisite: .Well versed with Software development methodologies, such as SDLC (Software Development Life Cycle), DDLC (Document Development Life Cycle). .Database schema design and implementation .Should have worked in either of technologies Sql Query/ Tableau/ Excel (Macros)/ Access (Query) writing for data analytics. .For planning and coordinating activities, organizations remain in invariant communication with one another and the data transfer has to be performed efficiently and smoothly as possible. .He/ She should manage the execution of the technologies, help the businesses in utilizing the systems, and should be well versed with the basics of computer systems such as Networking, Installation of necessary software and hardware. .Ability to determine the interrelationships between solutions and requirements. .Ability to think analytically and should be a problem solver and logic building should be very strong. .Good interpersonal skills to form effective working relationships with people at all levels. .Excellent communication and presentation skills and strong written & oral English skills."
17,Global Data Senior Analyst, Boston Consulting Group,New Delhi,New Delhi,https://www.glassdoor.com/partner/jobListing.htm?pos=118&ao=916425&s=58&guid=00000170cffbc75d8254b52f45231bd0&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_dd41512a&cb=1584037349528&jobListingId=3471374059,"Global Data Senior Analyst .23-Jan-2020 .WHAT YOU'LL DO .The Global Senior Data Analyst forms a core part of the newly formed Global People Analytics Team, which serves the needs of BCG’s People functions on topics including, but not limited to: recruitment, career development, employee engagement; case team excellence; diversity and inclusion and mobility & staffing. In addition, the role will form part of a team that will be looking at ways to improve the current data and analytics service and solutions whilst building and maintaining scalable solutions. Success for the team will be in working closely with the topic product owners to understand the challenges and opportunities to come up with time sensitive, scalable, interlinked, robust solutions.Build people analytics tools and reports, support people based decision making .Provide analytical support to the People Management team in people metrics & reporting .Use data analysis to help influence changes to the operations, process or programs .Collaborate with subject matter experts across the People Management team to promote data governance and stewardship, and to improve overall strategic and operational performance and insight. .Communicate findings to stakeholders through formal presentations and support standard management reporting on periodic/quarterly/annual basis. .Create, maintain, and ensure quality assurance of key human resources data sets & reports .Job ID .10651BR .WHO WE ARE .Boston Consulting Group partners with leaders in business and society to tackle their most important challenges and capture their greatest opportunities. BCG was the pioneer in business strategy when it was founded in 1963. To succeed, organizations must blend digital and human capabilities. BCG’s diverse, global teams bring deep industry and functional expertise and a range of perspectives to spark change through leading-edge management consulting as well as data science, technology and design, digital ventures, and business purpose. We work in a uniquely collaborative model across the firm and throughout all levels of the client organization to deliver results that help our clients thrive. .YOU'LL BE TRAVELLING .No .YOUR EMPLOYEE TYPE IS .Regular .YOU BRING (EXPERIENCE & QUALIFICATIONS) .Undergraduate degree, preferably in an engineering or other technology/analytics-related fields .5+ year’s applicable analysis and/or reporting experience in a professional environment. .Hands-on expertise in Excel, and other ETL tools. Handling complex data structures is mandatory .Experience with basic automation using Microsoft Excel and VBA or any other programming language .Experience with data manipulation platforms such as Microsoft Excel and familiarity with Alteryx and/or SQL .Experience with HR data analysis and HR domain knowledge is preferred .Strong attention to detail, analytical acumen, intellectual curiosity, creativity, a proven work ethic .Strong ability to work in a fast-paced environment, prioritize requests and manage expectations of stakeholders .Experience in working with virtual teams, with strong service behaviour .Strong presentation and communication skills .YOUR JOB TYPE IS .Full time .EQUAL OPPORTUNITY .Boston Consulting Group is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, age, religion, sex, sexual orientation, gender identity / expression, national origin, protected veteran status, or any other characteristic protected under federal, state or local law, where applicable, and those with criminal histories will be considered in a manner consistent with applicable state and local laws. .COUNTRY .India .CITY .New Delhi .JOB FAMILY .People .YOU'RE GOOD AT .You possess an entrepreneurial drive and have demonstrated experience working with data sets in MS excel or SQL. You will work closely with business leaders, managers and people analytics team for relevant analysis and solutions. .Developing solutions on HR topics .Communicating with all levels within the organisation and building string relationships. .Excellent planning skills, the ability to work on different projects and under tight timeframes .Comfort and ability to work with virtual teams around the globe. .JOB TITLE .Global Data Senior Analyst .YOU'LL WORK WITH .BCG’s HR team works to attract, develop, excite, deploy, and retain the best people in the market. Those in human resources jobs manage the life cycle of all BCG employees—from hiring top talent and developing their skills to rewarding their contributions and supporting career progression and mobility."
18,Data Analyst, BHP,New Delhi,New Delhi,https://www.glassdoor.com/partner/jobListing.htm?pos=119&ao=4120&s=58&guid=00000170cffbc75d8254b52f45231bd0&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_d4b2a7cc&cb=1584037349529&jobListingId=3523244788,"Data Analyst .You already applied for this job. .Region .Asia Pacific .Location .India - New Delhi .Work type .Full Time .Job category .Marketing .Date published .27 February 2020 .Date closing .15 March 2020 .at 00:00 GMT .About BHP .At BHP we support our people to grow, learn, develop their skills and reach their potential. With a global portfolio of operations, we offer a diverse and inclusive environment with extraordinary career opportunities. Our strategy is to focus on creating a safe work environment where our employees feel strongly connected to our values and objectives, and where the capability of our people is key to our success. Come and be a part of this success. .About the role .The Market Analysis & Economics (MAE) team is BHP’s in-house research and analysis unit. We help to influence and shape value creating decisions through rigorous, independent and innovative research, analysis and forecasting of macroeconomic and commodity market developments. .Purpose: .We are looking to hire a Data Analyst to join our team. You will be responsible for managing our master data set, developing reports, and troubleshooting data issues. To do well in this role you need a very fine eye for detail, experience as a data analyst, and deep understanding of the popular data analysis tools and databases. .Core Accountabilities .Demonstrates and instils an overriding commitment to health, safety, environmental responsibility and sustainable development. .Demonstrates commitments to the BHP Charter and Code of Business Conduct. .Manages MAE data, including collection, creation, updates, and deletion. .Manages users and user roles. .Processes confidential data and information according to guidelines .Helps to develop reports and analysis. .Manages and designs the reporting environment, including data sources and security .Supports initiatives for data integrity and normalisation. .Generates reports from single or multiple systems. .Troubleshoots the reporting database environment and reports. .Trains end users on new reports and dashboards. .Provides technical expertise on data storage structures, data mining, and data cleansing. .Assists the Vice President Market Analysis and Economics with projects as required. .Assists the leadership of the Indian Office with projects as required. .About You .Ideally you will have: .A Bachelor’s degree from an accredited university or college in a quantitative discipline. .Work experience as a data analyst or in related field. .Experience in methodologies and processes for managing large scale databases. .The ability to work with global set of stakeholders. .Experience with Spotfire and Eviews preferred. .High-level written, visual and verbal communication skills. .Attention to detail is critical. .Supporting a diverse workforce .At BHP, we recognise that we are strengthened by diversity. We are committed to providing a work environment in which everyone is included, treated fairly and with respect. We are an Equal Opportunity employer and we encourage applications from women and Indigenous people. We know there are many aspects of our employees’ lives that are important, and work is only one of these, so we offer benefits to enable your work to fit with your life. These benefits include flexible working options, a generous paid parental leave policy, other extended leave entitlements and parent rooms."
19,Data Analyst, Masthead Technologies Pvt. Ltd.,Noida,Noida,https://www.glassdoor.com/partner/jobListing.htm?pos=120&ao=389273&s=58&guid=00000170cffbc75d8254b52f45231bd0&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_ebcb4628&cb=1584037349530&jobListingId=3496122156,"Data analysis .Data interpretation .Job Types: Full-time, Fresher, Walk-In .Salary: ₹8,000.00 to ₹10,000.00 /month .Experience: .work: 1 year (Preferred) .total work: 1 year (Preferred) .Education: .Bachelor's (Preferred)"
20,Data Analyst, Midland Credit Management,Gurgaon,Gurgaon,https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=799102&s=58&guid=00000170cffbc75d8254b52f45231bd0&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_f1c3082c&cb=1584037349531&jobListingId=3525633869,"Here at MCM, we recognize and value success: for our consumers, for our communities, for you as an individual, and for us as a team. We support your career aspirations and provide the benefits you need to live the fulfilling life you want. You make a difference for us through your attitude and achievements and we will always strive to make a difference for you. Be part of MCMs amazing journey, where your success is valued! .The Sr analyst will be primarily responsible for working closely with business users and Analytics team members to understand requirements and develop high quality actionable data-driven solutions. He/She will be the First point of contact for reporting/data management needs and will be responsible to drive complex data analysis and propose improvement opportunities in existing tools and reports. The Data analyst / Sr Data Analyst will be responsible to establish best practices in data management, data visualization and report distribution. .PRINCIPAL RESPONSIBILITIES .Design, Development and enhancement of complex business reports independently with high degree of accuracy and timeliness.Leverage different tools and technologies like SAS, SQL, Advanced Excel and BI reporting tools to develop reports for automation and distribution of reports.Migration of reports as the company adopts new technologies like Power BI, SSRS and SSAS - 40% .Develop SAS programs to load raw data from different databases, apply complex business logic and generate curated data-sets to be used by business users for reporting and decision-making. Develop tools or interactive applications using VBA and advanced Excel to automate manual processes- 30% .Supporting complex business data analysis needs by understanding requirements and converting into technical deliverables. Leverage data warehouse and other data sources to answer business queries.- 20% .Develop and maintain documentation for all processes including SOPs, Code inventory etc.- 10% .REQUIRED SKILLSET .Education .Degree :Bachelor .Field of Study :Engineering,Computer Science .Experience :2-4 years in IT / ITES .Technical Skills: SAS / SQL / VBA / Excel .Other Skills :Good communication (Written and Verbal) ,Ability to quickly grasp new technologies,Logical Thinking,Analytical ability .Languages: English .PREFERRED SKILLSET .Degree: Master or Advanced .Field of Study :Engineering, Computer Science .Experience:Incl. experience on Financial services / Call Center domains .Technical Skills :Familiarity with DW concepts and BI environment,Knowledge of MS BI reporting stack - Power BI, SSRS, SSAS .Position Status .Full time .Established in 1953, Midland Credit Management, Inc. (MCM), a wholly-owned subsidiary of Encore Capital Group, Inc., is a specialty finance company providing debt recovery solutions for consumers across a broad range of assets. We are the market leader in portfolio purchasing and recovery in the United States, and we lead the industry with consumer-centric practices that drive results. We have operations in India, Costa Rica, and 35 US Sites."
21,Data Analyst, Edunuts,New Delhi,New Delhi,https://www.glassdoor.com/partner/jobListing.htm?pos=122&ao=437149&s=58&guid=00000170cffbc75d8254b52f45231bd0&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_c1915162&cb=1584037349532&jobListingId=3201366589,"Duties and Responsibilities .Research and verify the accuracy of the data from source documents within the time limits. .Verify the accuracy and the credibility of the information. .Prepare documents, files and reports utilizing various computer (Microsoft Office) programs. .Enter data into prescribed computer database, files and forms. .Review data for deficiencies or errors, correct any incompatibilities if possible. .Keep information confidential. .Requirements .Any graduate, higher preferred. .Good verbal and written communication skills. .Problem analysis and problem solving. .Proficient in relevant computer skills such as MS Office. .Typing speed and accuracy. .Eager to learn and cooperate with the time."
22,Data Analyst, Tetrahedron Manufacturing Services,New Delhi,New Delhi,https://www.glassdoor.com/partner/jobListing.htm?pos=123&ao=389273&s=58&guid=00000170cffbc75d8254b52f45231bd0&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_a08efa96&cb=1584037349533&jobListingId=3489404898,"Job Summary .About Tetrahedron Manufacturing Services (http://www.tetrahedron.in): .We are Tetrahedron Manufacturing Services Private Limited technology and consulting startup founded by Mr. Nitin Kumar, Alumni of IIT Roorkee and IIM Calcutta, ex-Indian Engineering Services Statesman (IES) (Batch -2003) & Mr. Alok Kumar Sahu, Alumni of IIM Calcutta & NIT Rourkela. We have been working on providing manufacturing excellence, high-tech consulting solutions & Low-Cost Automation (LCA) solutions to the Indian industries from the past five years. We are a team of highly motivated people from various reputed colleges of the country and are looking to expand our team for rising future demands. We are looking for students who have solid technical knowledge related to the future technologies of Industry 4.0. We are open for the following profiles and are looking to build a future relationship with your institution. .Position : .Data Extractor .Role within your company : .Produce high-quality B2B leads. .Responsibilities and Duties .* .Mining data of high prospective clients .Fetching contacts and e-mail ids of top quality .* .Data grabbing from various online platforms(linkedin, facebook, twitter, instagram, search engines, etc.) .Producing high quality B2B .Identifying potential contacts and running structured email campaigns. .Reaching daily targets. .Nurturing leads and ensuring prospects move from marketing funnel to sales funnel. .Key Skills .MS-Office and MS-Excel (Learn MS-Excel) .Required Experience and Qualifications .10+2(preferred) .Graduated(can also apply) .Benefits .Perks and Benefits - .5000-7000 .Job Type: Full-time .Salary: ₹5,000.00 to ₹7,000.00 /month .Education: .Higher Secondary(12th Pass) (Required) .Location: .Delhi, Delhi (Preferred) .Industry: .Uncategorized"
23,Data Analyst, Quincus,New Delhi,New Delhi,https://www.glassdoor.com/partner/jobListing.htm?pos=124&ao=148364&s=58&guid=00000170cffbc75d8254b52f45231bd0&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_868cd827&cb=1584037349534&jobListingId=3508901573,"“Make every logistics journey your best one yet” - Quincus .The Company. .At Quincus, our technology is designed to ease shipping issues—wherever in the world they may be. We commit ourselves in designing the most effective total end to end supply chain solutions through a dedicated technology ecosystem. This offers our users a personalized experience that bypasses traditional and expensive logistics options. .By combining advanced technology, data analytics, and hands-on experience, we eliminate traditional and expensive logistics options. .The Opportunity. .As our business continues to grow, we are looking for a Data Analyst to join our team who will discover the information hidden in vast amount of data and help make smarter decisions for better products. The primary role involves interpreting data, analyzing results using statistical techniques. .Your day to day. .-Develop and implement databases, data collection systems, data analytics and other strategies that optimize statistical efficiency and quality. .-Acquire data from primary or secondary data sources and maintain databases/data systems. .-Identify, analyze, and interpret trends or patterns in complex data sets. .-Identifying patterns and trends in data sets. .-Define new process improvement opportunities. .Who you are. .-3+ years of working experience as a data analyst or business data analyst. .-Hands on experience in MS Office Package with Advance Excel (Vlookup, Pivot table, HLookup, Conditional Formatting, UDFs, etc.) .-Technical expertise regarding data models, database design development, data mining and segmentation techniques. .-Knowledge of statistics and experience using statistical packages for analyzing datasets. .-Ability to analyse large datasets. .-An analytical mind and inclination for problem-solving. .What’s in it for you. .-People: Work with passionate, smart, and entrepreneurial go-getters. .-Fun environment: cool office space, stocked pantry, and team bonding. .-Compensation: competitive salaries and benefits."
24,Data Analyst, Mindteck,Gurgaon,Gurgaon,https://www.glassdoor.com/partner/jobListing.htm?pos=125&ao=4120&s=58&guid=00000170cffbc75d8254b52f45231bd0&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_c48ae752&cb=1584037349535&jobListingId=3353512243,Location: .Gurgaon .Qualification: .Any Graduate .Experience: .2-4 years .Job Description: .Should have worked as a Data Analyst .Strong in Excel and Macros etc .APPLY NOW
